,Date,Week,Rank,MovieCode,MovieName,OpenDate,SalesAmount,SalesShare,SalesInten,SalesChange,SalesAcc,AudienceCount,AudienceInten,AudienceChange,AudienceAcc,ScreenCount,ShowCount
278,2019-08-17,201933,8,20198907,내 완벽한 남사친의 비밀,2019-03-27,6565250,2.7,5740250,695.8,48033950,1169,1019,679.3,9299,4,7
279,2019-08-17,201933,9,20148830,마담 프루스트의 비밀정원,2014-07-24,6886420,2.9,-3301480,-32.4,1251445462,834,-454,-35.2,159457,13,34
280,2019-08-10,201932,0,20193881,호크니,2019-08-08,37141140,19.3,34672140,1404.3,56114240,4269,4024,1642.4,7024,44,197
281,2019-08-10,201932,1,20192362,주전장,2019-07-25,32133690,16.7,-5137370,-13.8,183363150,3877,-691,-15.1,23000,46,164
282,2019-08-10,201932,2,20190701,누구나 아는 비밀,2019-08-01,30789740,16.0,-20112650,-39.5,153495980,3786,-2416,-39.0,19694,38,146
283,2019-08-10,201932,3,20190273,천로역정: 천국을 찾아서,2019-06-13,9641800,5.0,-534800,-5.3,2162700110,1515,-148,-8.9,290351,12,40
284,2019-08-10,201932,4,20192462,마리아 칼라스: 세기의 디바,2019-07-11,9637700,5.0,-4022280,-29.4,166006220,1294,-465,-26.4,22586,8,27
285,2019-08-10,201932,5,20148830,마담 프루스트의 비밀정원,2014-07-24,10187900,5.3,-6663160,-39.5,1233879162,1288,-704,-35.3,157260,15,47
286,2019-08-10,201932,6,20193265,지구 최후의 밤,2019-07-25,9441700,4.9,2014700,27.1,24447000,1211,430,55.1,2919,14,32
287,2019-08-10,201932,7,20192753,데드 돈 다이,2019-07-31,5472700,2.8,-20476900,-78.9,78480100,618,-2353,-79.2,9990,14,38
288,2019-08-10,201932,8,20192907,나는 예수님이 싫다,2019-08-08,4989900,2.6,4989900,100.0,14056480,534,534,100.0,1592,18,58
289,2019-08-10,201932,9,20192151,미드소마,2019-07-11,5203260,2.7,-8951260,-63.2,769574624,532,-863,-61.9,83722,8,23
290,2019-08-03,201931,0,20190701,누구나 아는 비밀,2019-08-01,50902390,22.5,50902390,100.0,83752040,6202,6202,100.0,10776,52,217
291,2019-08-03,201931,1,20192362,주전장,2019-07-25,37271060,16.5,4575240,14.0,121210400,4568,581,14.6,15289,41,146
292,2019-08-03,201931,2,20192753,데드 돈 다이,2019-07-31,25949600,11.5,25949600,100.0,61480000,2971,2971,100.0,7951,29,185
293,2019-08-03,201931,3,20148830,마담 프루스트의 비밀정원,2014-07-24,16851060,7.4,-9706700,-36.5,1210200462,1992,-1144,-36.5,154140,23,76
294,2019-08-03,201931,4,20192462,마리아 칼라스: 세기의 디바,2019-07-11,13659980,6.0,-3203020,-19.0,143727340,1759,-491,-21.8,19497,15,49
295,2019-08-03,201931,5,20190273,천로역정: 천국을 찾아서,2019-06-13,10176600,4.5,-44136360,-81.3,2148433310,1663,-6370,-79.3,288134,13,46
296,2019-08-03,201931,6,20193423,돈 워리,2019-07-25,13160530,5.8,-25793954,-66.2,95914854,1514,-3113,-67.3,12048,32,100
297,2019-08-03,201931,7,20192742,알랭 뒤카스: 위대한 여정,2019-08-01,11653460,5.1,11002460,1690.1,19862140,1400,1334,2021.2,2396,23,73
298,2019-08-03,201931,8,20192151,미드소마,2019-07-11,14154520,6.3,-15591746,-52.4,752414884,1395,-1614,-53.6,81731,14,43
299,2019-08-03,201931,9,20193265,지구 최후의 밤,2019-07-25,7427000,3.3,5383200,263.4,11836300,781,592,313.2,1304,5,12
300,2019-07-27,201930,0,20190273,천로역정: 천국을 찾아서,2019-06-13,54312960,20.4,-14950160,-21.6,2121507530,8033,-1454,-15.3,283935,43,134
301,2019-07-27,201930,1,20193423,돈 워리,2019-07-25,38954484,14.6,34758984,828.5,60647864,4627,4124,819.9,7602,54,288
302,2019-07-27,201930,2,20192362,주전장,2019-07-25,32695820,12.3,29541720,936.6,55759620,3987,3611,960.4,6896,54,219
303,2019-07-27,201930,3,20148830,마담 프루스트의 비밀정원,2014-07-24,26557760,10.0,26557760,100.0,1169530882,3136,3136,100.0,148965,32,133
304,2019-07-27,201930,4,20192151,미드소마,2019-07-11,29746266,11.2,-27244822,-47.8,705042414,3009,-2791,-48.1,76511,22,90
305,2019-07-27,201930,5,20192462,마리아 칼라스: 세기의 디바,2019-07-11,16863000,6.3,-5758000,-25.5,114976520,2250,-670,-22.9,15460,20,66
306,2019-07-27,201930,6,20191782,이케아 옷장에서 시작된 특별난 여행,2019-07-18,12756260,4.8,-30501400,-70.5,105083610,1519,-3601,-70.3,12759,28,97
307,2019-07-27,201930,7,20191843,수영장으로 간 남자들,2019-07-18,12464156,4.7,-29917404,-70.6,97119456,1456,-3616,-71.3,12022,27,98
309,2019-07-27,201930,9,20185241,칠드런 액트,2019-07-04,6871800,2.6,-10476520,-60.4,194393640,862,-1293,-60.0,23864,15,49
310,2019-07-20,201929,0,20190273,천로역정: 천국을 찾아서,2019-06-13,69263120,19.6,-71658620,-50.8,2041940670,9487,-9972,-51.2,272208,60,200
311,2019-07-20,201929,1,20192151,미드소마,2019-07-11,56991088,16.2,-247202822,-81.3,636821828,5800,-25952,-81.7,69036,50,174
312,2019-07-20,201929,2,20191782,이케아 옷장에서 시작된 특별난 여행,2019-07-18,43257660,12.3,42618660,6669.6,67721510,5120,5049,7111.3,8070,69,319
313,2019-07-20,201929,3,20191843,수영장으로 간 남자들,2019-07-18,42381560,12.0,42381560,100.0,63068240,5072,5072,100.0,7806,79,322
314,2019-07-20,201929,4,20175762,꼬마 물고기 이자벨: 바다 대모험,2019-07-18,25208580,7.1,19455580,338.2,55678960,3359,2836,542.3,7142,121,328
315,2019-07-20,201929,5,20192462,마리아 칼라스: 세기의 디바,2019-07-11,22621000,6.4,-1510540,-6.3,80195280,2920,-100,-3.3,10606,25,88
316,2019-07-20,201929,6,20185241,칠드런 액트,2019-07-04,17348320,4.9,-15335440,-46.9,177499380,2155,-1626,-43.0,21654,32,125
317,2019-07-20,201929,7,20192501,조,2019-07-11,17695160,5.0,-27139240,-60.5,112766060,2009,-3047,-60.3,13880,39,157
318,2019-07-20,201929,8,20191781,북클럽,2019-06-20,7145080,2.0,-2725720,-27.6,198466690,973,-387,-28.5,26642,15,47
319,2019-07-20,201929,9,20192753,데드 돈 다이,2019-07-31,6382300,1.8,712700,12.6,14829900,747,137,22.5,1701,6,16
320,2019-07-13,201928,0,20192151,미드소마,2019-07-11,304193910,46.6,299199410,5990.6,427369480,31752,31227,5948.0,45707,375,1867
321,2019-07-13,201928,1,20190273,천로역정: 천국을 찾아서,2019-06-13,140921740,21.6,414230,0.3,1931705670,19459,500,2.6,256679,92,328
322,2019-07-13,201928,2,20192501,조,2019-07-11,44834400,6.9,44429400,10970.2,69768400,5056,5029,18625.9,8636,69,315
323,2019-07-13,201928,3,20185241,칠드런 액트,2019-07-04,32683760,5.0,-12125050,-27.1,137255490,3781,-1283,-25.3,16391,44,177
324,2019-07-13,201928,4,20192462,마리아 칼라스: 세기의 디바,2019-07-11,24131540,3.7,23581540,4287.6,36425940,3020,2938,3582.9,4648,26,88
326,2019-07-13,201928,6,20191781,북클럽,2019-06-20,9870800,1.5,-9205800,-48.3,181905530,1360,-1194,-46.8,24327,21,71
327,2019-07-13,201928,7,20192546,벤트: 마약의 도시,2019-07-12,6204000,1.0,6204000,100.0,6204000,1240,1240,100.0,1240,50,50
328,2019-07-13,201928,8,20191801,행복한 라짜로,2019-06-20,11173300,1.7,3863760,52.9,100985740,1128,244,27.6,12614,15,43
330,2019-07-06,201927,0,20190273,천로역정: 천국을 찾아서,2019-06-13,140507510,40.4,-124002160,-46.9,1731193650,18959,-15980,-45.7,228366,115,323
331,2019-07-06,201927,1,20185241,칠드런 액트,2019-07-04,44808810,12.9,44162410,6832.1,70522410,5064,5003,8201.6,8041,56,220
333,2019-07-06,201927,3,20191781,북클럽,2019-06-20,19076600,5.5,-7292100,-27.7,158082330,2554,-831,-24.5,20945,24,96
334,2019-07-06,201927,4,20190466,세상을 바꾼 변호인,2019-06-13,20781180,6.0,-9608400,-31.6,352846530,2372,-1406,-37.2,44596,27,99
335,2019-07-06,201927,5,20190702,갤버스턴,2019-07-04,20030690,5.8,20030690,100.0,40670670,2282,2282,100.0,4872,48,188
336,2019-07-06,201927,6,20196363,13년의 공백,2019-07-04,14875680,4.3,11934480,405.8,29303960,1717,1442,524.4,3387,47,165
337,2019-07-06,201927,7,20191801,행복한 라짜로,2019-06-20,7309540,2.1,-13242860,-64.4,83545740,884,-1525,-63.3,10641,20,59
339,2019-07-06,201927,9,20175762,꼬마 물고기 이자벨: 바다 대모험,2019-07-18,6094000,1.8,6094000,100.0,6094000,554,554,100.0,554,3,3
340,2019-06-29,201926,0,20190273,천로역정: 천국을 찾아서,2019-06-13,264509670,50.4,-55711120,-17.4,1520948860,34939,-6554,-15.8,199791,188,569
342,2019-06-29,201926,2,20190466,세상을 바꾼 변호인,2019-06-13,30389580,5.8,-13010880,-30.0,310617650,3778,-1541,-29.0,39324,38,163
343,2019-06-29,201926,3,20191781,북클럽,2019-06-20,26368700,5.0,-12355610,-31.9,116830970,3385,-1433,-29.7,15333,34,131
344,2019-06-29,201926,4,20191801,행복한 라짜로,2019-06-20,20552400,3.9,1376640,7.2,66092420,2409,54,2.3,8404,39,127
346,2019-06-29,201926,6,20180140,스트롱거,2019-06-27,13508060,2.6,13508060,100.0,25407860,1645,1645,100.0,3294,38,170
347,2019-06-29,201926,7,20198909,쁘띠 아만다,2019-06-27,10136780,1.9,8905580,723.3,16831780,1304,1201,1166.0,2083,30,111
349,2019-06-29,201926,9,20183771,트리트 미 라이크 파이어,2019-06-27,9570300,1.8,9570300,100.0,19492200,1036,1036,100.0,2449,33,128
350,2019-06-22,201925,0,20190273,천로역정: 천국을 찾아서,2019-06-13,320220790,58.2,-130102200,-28.9,1122552430,41493,-15124,-26.7,146086,235,724
352,2019-06-22,201925,2,20190466,세상을 바꾼 변호인,2019-06-13,43400460,7.9,-50806570,-53.9,250009330,5319,-5830,-52.3,31379,39,222
353,2019-06-22,201925,3,20191781,북클럽,2019-06-20,38724310,7.0,37063310,2231.4,58119370,4818,4667,3090.7,7310,68,308
354,2019-06-22,201925,4,20191801,행복한 라짜로,2019-06-20,19175760,3.5,19175760,100.0,30933960,2355,2355,100.0,3929,33,124
355,2019-06-22,201925,5,20191401,업사이드,2019-06-13,19685600,3.6,-155596900,-88.8,360325000,2244,-17294,-88.5,42491,76,268
356,2019-06-22,201925,6,20186069,해피엔드,2019-06-20,10006800,1.8,9683800,2998.1,37219200,1275,1242,3763.6,4477,35,126
358,2019-06-22,201925,8,20191245,체 게바라: 1부 아르헨티나,2019-06-13,5150380,0.9,-3154180,-38.0,19761720,643,-414,-39.2,2631,11,33
360,2019-06-15,201924,0,20190273,천로역정: 천국을 찾아서,2019-06-13,450322990,44.2,444097990,7134.1,602886030,56617,55684,5968.3,77793,381,1634
362,2019-06-15,201924,2,20191401,업사이드,2019-06-13,175282500,17.2,175282500,100.0,262416100,19538,19538,100.0,30244,188,1515
363,2019-06-15,201924,3,20190466,세상을 바꾼 변호인,2019-06-13,94207030,9.3,94207030,100.0,139578330,11149,11149,100.0,17105,185,905
365,2019-06-15,201924,5,20199955,글로리아 벨,2019-06-06,9393660,0.9,-18146540,-65.9,71793120,1149,-2254,-66.2,9307,31,107
366,2019-06-15,201924,6,20198144,파리의 딜릴리,2019-05-29,9580500,0.9,-6020300,-38.6,96877087,1067,-741,-41.0,11608,17,47
367,2019-06-15,201924,7,20191245,체 게바라: 1부 아르헨티나,2019-06-13,8304560,0.8,8304560,100.0,10039760,1057,1057,100.0,1326,16,54
368,2019-06-15,201924,8,20198907,내 완벽한 남사친의 비밀,2019-03-27,4109000,0.4,4109000,100.0,24567000,821,821,100.0,4929,1,2
369,2019-06-15,201924,9,20191246,체 게바라: 2부 게릴라,2019-06-13,6579000,0.6,6579000,100.0,7407700,781,781,100.0,898,16,52
371,2019-06-08,201923,1,20199955,글로리아 벨,2019-06-06,27540200,4.4,27540200,100.0,45377400,3403,3403,100.0,5840,48,267
372,2019-06-08,201923,2,20198144,파리의 딜릴리,2019-05-29,15600800,2.5,-4596277,-22.8,77721687,1808,-550,-23.3,9327,26,97
373,2019-06-08,201923,3,20198163,하나레이 베이,2019-06-06,14240280,2.3,12752280,857.0,27478680,1656,1563,1680.6,3234,31,124
374,2019-06-08,201923,4,20148748,그녀,2014-05-22,14419600,2.3,-18512823,-56.2,2977736524,1407,-1758,-55.5,365137,21,67
376,2019-06-08,201923,6,20190273,천로역정: 천국을 찾아서,2019-06-13,6225000,1.0,-1133000,-15.4,86981500,933,-129,-12.1,12488,4,8
377,2019-06-08,201923,7,20187289,닥치고 피아노!,2019-06-06,5723300,0.9,5723300,100.0,14035300,592,592,100.0,1623,22,74
379,2019-06-08,201923,9,20191341,아녜스가 말하는 바르다,2019-05-30,3625800,0.6,-8927333,-71.1,28351713,473,-849,-64.2,3325,18,52
380,2019-06-01,201922,0,20148748,그녀,2014-05-22,32932423,25.1,32932423,100.0,2945827684,3165,3165,100.0,361619,59,223
381,2019-06-01,201922,1,20198144,파리의 딜릴리,2019-05-29,20197077,15.4,16303077,418.7,38738557,2358,1919,437.1,4641,36,136
382,2019-06-01,201922,2,20191341,아녜스가 말하는 바르다,2019-05-30,12553133,9.6,8939133,247.3,18722133,1322,955,260.2,2046,32,130
384,2019-06-01,201922,4,20190273,천로역정: 천국을 찾아서,2019-06-13,7358000,5.6,4636500,170.4,60999500,1062,713,204.3,8746,4,8
385,2019-06-01,201922,5,20197503,서스페리아,2019-05-16,7612795,5.8,-19426185,-71.8,283397465,793,-2038,-72.0,30890,19,54
387,2019-06-01,201922,7,20185384,호텔 뭄바이,2019-05-08,6420500,4.9,-16977300,-72.6,597513700,727,-1920,-72.5,72955,27,64
388,2019-06-01,201922,8,20169323,안도 타다오,2019-04-25,4492485,3.4,-6777495,-60.1,273755115,542,-806,-59.8,33455,11,34
390,2019-05-25,201921,0,20199954,해피타임 스파이,2019-05-23,15487460,9.5,15487460,100.0,18954490,8086,8086,100.0,8491,57,254
391,2019-05-25,201921,1,20197503,서스페리아,2019-05-16,27038980,16.5,-102231840,-79.1,265875410,2831,-10627,-79.0,28872,35,112
392,2019-05-25,201921,2,20185384,호텔 뭄바이,2019-05-08,23397800,14.3,-79585400,-77.3,576992100,2647,-9078,-77.4,70369,47,164
393,2019-05-25,201921,3,20190421,돈키호테를 죽인 사나이,2019-05-23,17808820,10.9,17808820,100.0,30887660,2146,2146,100.0,3817,40,178
395,2019-05-25,201921,5,19998810,로제타,2019-05-23,12021560,7.3,12021560,100.0,21653960,1510,1510,100.0,2728,27,98
396,2019-05-25,201921,6,20169323,안도 타다오,2019-04-25,11269980,6.9,-5874500,-34.3,264491130,1348,-727,-35.0,32249,17,67
397,2019-05-25,201921,7,20183769,논-픽션,2019-05-16,9972030,6.1,-13045250,-56.7,61895870,1210,-1434,-54.2,7542,29,87
398,2019-05-25,201921,8,20199949,벤 이즈 백,2019-05-09,4292900,2.6,-11727800,-73.2,107529000,543,-1405,-72.1,13656,18,65
399,2019-05-25,201921,9,20198144,파리의 딜릴리,2019-05-29,3894000,2.4,3894000,100.0,5028000,439,439,100.0,565,3,4
400,2019-05-18,201920,0,20197503,서스페리아,2019-05-16,129270820,33.4,129270820,100.0,185191770,13458,13458,100.0,19684,238,1155
401,2019-05-18,201920,1,20185384,호텔 뭄바이,2019-05-08,102983200,26.6,-96996800,-48.5,504258400,11725,-11048,-48.5,61163,144,694
402,2019-05-18,201920,2,20183247,몬스터 랜드,2019-05-16,31442120,8.1,31442120,100.0,36033220,4268,4268,100.0,4886,197,484
403,2019-05-18,201920,3,20183769,논-픽션,2019-05-16,23017280,5.9,23017280,100.0,38875080,2644,2644,100.0,4586,44,183
404,2019-05-18,201920,4,20169323,안도 타다오,2019-04-25,17144480,4.4,-8717780,-33.7,243105520,2075,-934,-31.0,29520,27,104
405,2019-05-18,201920,5,20199949,벤 이즈 백,2019-05-09,16020700,4.1,-23577340,-59.5,95432240,1948,-2804,-59.0,12057,36,147
408,2019-05-18,201920,8,20199623,고양이 여행 리포트,2019-05-09,11533740,3.0,-17581140,-60.4,84427740,1201,-2150,-64.2,10130,33,105
409,2019-05-18,201920,9,20199189,미스 스티븐스,2019-05-02,9290930,2.4,-12198950,-56.8,152461630,982,-1386,-58.5,18439,23,70
410,2019-05-11,201919,0,20185384,호텔 뭄바이,2019-05-08,199980000,49.7,193518000,2994.7,305005600,22773,21696,2014.5,37029,196,1533
411,2019-05-11,201919,1,20199949,벤 이즈 백,2019-05-09,39598040,9.9,38859840,5264.1,55775940,4752,4699,8866.0,6999,78,378
412,2019-05-11,201919,2,20199623,고양이 여행 리포트,2019-05-09,29114880,7.2,29114880,100.0,59283560,3351,3351,100.0,7161,75,342
413,2019-05-11,201919,3,20169323,안도 타다오,2019-04-25,25862260,6.4,-14351340,-35.7,211278140,3009,-1627,-35.1,25540,33,155
415,2019-05-11,201919,5,20199189,미스 스티븐스,2019-05-02,21489880,5.3,-26876920,-55.6,131747420,2368,-3162,-57.2,16010,42,168
416,2019-05-11,201919,6,20197147,어글리 돌,2019-05-01,10810100,2.7,-129864710,-92.3,372052390,1563,-17272,-91.7,50816,45,118
419,2019-05-11,201919,9,20183203,에이프릴의 딸,2019-05-09,6552380,1.6,6552380,100.0,9882880,733,733,100.0,1159,23,84
420,2019-05-04,201918,0,20197147,어글리 돌,2019-05-01,140674810,37.3,137578810,4443.8,273197350,18835,18508,5659.9,37541,331,999
422,2019-05-04,201918,2,20199189,미스 스티븐스,2019-05-02,48366800,12.8,48366800,100.0,72396350,5530,5530,100.0,8943,64,302
423,2019-05-04,201918,3,20169323,안도 타다오,2019-04-25,40213600,10.7,-9007630,-18.3,150071870,4636,-831,-15.2,18100,53,240
425,2019-05-04,201918,5,20185384,호텔 뭄바이,2019-05-08,6462000,1.7,6462000,100.0,15810000,1077,1077,100.0,2635,5,5
427,2019-05-04,201918,7,20198104,바이스,2019-04-11,8577700,2.3,-19088984,-69.0,1142520984,973,-2076,-68.1,134720,18,53
428,2019-05-04,201918,8,20183773,장난스런 키스,2019-03-27,12100670,3.2,-4312262,-26.3,3490093600,970,-935,-49.1,426695,11,34
429,2019-05-04,201918,9,20183821,무곡,2018-04-19,3573600,0.9,-369200,-9.4,32484950,669,-89,-11.7,6297,3,6
431,2019-04-27,201917,1,20169323,안도 타다오,2019-04-25,49221230,17.9,45592030,1256.3,66767430,5467,4969,997.8,7824,48,183
432,2019-04-27,201917,2,20198104,바이스,2019-04-11,27666684,10.1,-166799316,-85.8,1117516684,3049,-19492,-86.5,131698,53,199
433,2019-04-27,201917,3,20183773,장난스런 키스,2019-03-27,16412932,6.0,-112548438,-87.3,3470277560,1905,-13171,-87.4,424696,35,78
434,2019-04-27,201917,4,20174205,하트스톤,2019-04-25,14996430,5.5,12352430,467.2,27289430,1612,1337,486.2,3036,37,125
435,2019-04-27,201917,5,20180802,러브리스,2019-04-18,13602926,4.9,-3397454,-20.0,61542136,1355,-777,-36.4,7475,26,86
437,2019-04-27,201917,7,20196743,더 캡틴,2019-04-25,7854400,2.9,7848400,130806.7,11311200,965,959,15983.3,1444,21,86
438,2019-04-27,201917,8,20175228,스탈린이 죽었다!,2019-04-18,6767850,2.5,-7271760,-51.8,34406490,836,-808,-49.1,4234,18,57
439,2019-04-27,201917,9,20198146,콜레트,2019-03-27,6030118,2.2,-7852612,-56.6,401235789,777,-1036,-57.1,50048,14,41
441,2019-04-20,201916,1,20198104,바이스,2019-04-11,194466000,26.2,-294224200,-60.2,1034851200,22541,-33226,-59.6,121583,192,1635
442,2019-04-20,201916,2,20183773,장난스런 키스,2019-03-27,128961370,17.3,-214055130,-62.4,3424184128,15076,-24739,-62.1,419084,225,1178
443,2019-04-20,201916,3,20199735,유랑지구,2019-04-18,95640570,12.9,95640570,100.0,116119050,11018,11018,100.0,13573,178,1041
444,2019-04-20,201916,4,20180802,러브리스,2019-04-18,17000380,2.3,17000380,100.0,33661980,2132,2132,100.0,4175,47,183
445,2019-04-20,201916,5,20198146,콜레트,2019-03-27,13882730,1.9,-9794080,-41.4,386741891,1813,-1022,-36.0,48071,39,161
446,2019-04-20,201916,6,20175228,스탈린이 죽었다!,2019-04-18,14039610,1.9,14039610,100.0,18587610,1644,1644,100.0,2264,26,93
447,2019-04-20,201916,7,20197088,퍼스트 리폼드,2019-04-11,10318340,1.4,-13281670,-56.3,70945420,1308,-1588,-54.8,8910,32,109
448,2019-04-20,201916,8,20198603,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,2019-03-21,11104380,1.5,-2730910,-19.7,382220360,1241,-309,-19.9,43238,32,85
449,2019-04-20,201916,9,20199009,나의 작은 시인에게,2019-04-04,8983880,1.2,-6131800,-40.6,89289210,1097,-744,-40.4,11223,28,106
450,2019-04-13,201915,0,20198104,바이스,2019-04-11,488690200,50.0,467612200,2218.5,665407500,55767,53425,2281.2,77388,241,2808
451,2019-04-13,201915,1,20183773,장난스런 키스,2019-03-27,343016500,35.1,-410329010,-54.5,3185508228,39815,-48879,-55.1,390548,322,1725
452,2019-04-13,201915,2,20197088,퍼스트 리폼드,2019-04-11,23600010,2.4,19837310,527.2,45025040,2896,2581,819.4,5426,54,254
453,2019-04-13,201915,3,20198146,콜레트,2019-03-27,23676810,2.4,-15107580,-39.0,358569551,2835,-1661,-36.9,44250,47,188
454,2019-04-13,201915,4,20184574,그린 북,2019-01-09,12886200,1.3,-3600400,-21.8,3600059510,1868,-414,-18.1,427720,18,74
455,2019-04-13,201915,5,20199009,나의 작은 시인에게,2019-04-04,15115680,1.5,-8207160,-35.2,71306830,1841,-893,-32.7,8872,43,171
456,2019-04-13,201915,6,20198603,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,2019-03-21,13835290,1.4,-5638030,-29.0,358198850,1550,-619,-28.5,40360,39,102
457,2019-04-13,201915,7,20197145,루스 베이더 긴즈버그 : 나는 반대한다,2019-03-28,9910980,1.0,-1328720,-11.8,69475350,1219,-218,-15.2,8805,25,97
458,2019-04-13,201915,8,20198125,12번째 솔저,2019-04-11,7921300,0.8,7921300,100.0,9664310,999,999,100.0,1240,44,158
459,2019-04-13,201915,9,20181668,치에리와 체리,2018-09-27,4941000,0.5,4941000,100.0,22421000,987,987,100.0,4491,1,3
460,2019-04-06,201914,0,20183773,장난스런 키스,2019-03-27,753345510,77.2,-231405488,-23.5,2580226978,88694,-29407,-24.9,318784,438,2548
