,Date,Week,Rank,MovieCode,MovieName,OpenDate,SalesAmount,SalesShare,SalesInten,SalesChange,SalesAcc,AudienceCount,AudienceInten,AudienceChange,AudienceAcc,ScreenCount,ShowCount
1160,2017-12-09,201749,0,20170272,산상수훈,2017-12-07,51272000,48.0,51272000,100.0,84150000,8252,8252,100.0,13442,66,295
1161,2017-12-09,201749,1,20174663,돌아온다,2017-12-07,22735200,21.3,17845200,364.9,47159900,3388,2752,432.7,6987,58,234
1162,2017-12-09,201749,2,20174601,초행,2017-12-07,13223600,12.4,11126600,530.6,27053800,1586,1363,611.2,3237,47,190
1163,2017-12-09,201749,3,20177342,내게 남은 사랑을,2017-11-02,4052000,3.8,3983000,5772.5,174999600,822,799,3473.9,25827,3,5
1164,2017-12-09,201749,4,20169463,다시 태어나도 우리,2017-09-27,5194500,4.9,4061500,358.5,282745443,569,400,236.7,36272,5,35
1165,2017-12-09,201749,5,20172404,올드마린보이,2017-11-02,1500000,1.4,1493000,21328.6,55380300,300,298,14900.0,7765,1,1
1167,2017-12-09,201749,7,20163906,아들에게 가는 길,2017-11-30,1258500,1.2,-4675100,-78.8,28546000,198,-607,-75.4,4266,7,16
1168,2017-12-09,201749,8,20132805,안녕?! 오케스트라,2013-11-28,960000,0.9,960000,100.0,98059500,160,160,100.0,15530,1,1
1169,2017-12-09,201749,9,20178647,땐뽀걸즈,2017-09-27,1460000,1.4,942000,181.9,54192300,146,93,175.5,6779,1,2
1170,2017-12-02,201748,0,20178461,내 친구 정일우,2017-10-26,4644000,11.3,3924000,545.0,74697900,1153,1033,860.8,11673,8,19
1171,2017-12-02,201748,1,20163906,아들에게 가는 길,2017-11-30,5933600,14.4,5933600,100.0,17905000,805,805,100.0,2502,46,176
1172,2017-12-02,201748,2,20174663,돌아온다,2017-12-07,4890000,11.9,4890000,100.0,11909000,636,636,100.0,1543,3,5
1173,2017-12-02,201748,3,20174199,실종2,2017-11-30,2809500,6.8,2809500,100.0,9531000,361,361,100.0,1255,27,114
1174,2017-12-02,201748,4,20174601,초행,2017-12-07,2097000,5.1,87000,4.3,6948000,223,22,10.9,779,1,3
1175,2017-12-02,201748,5,20173612,메소드,2017-11-02,2274000,5.5,-1895000,-45.5,213361300,196,-303,-60.7,26299,6,12
1176,2017-12-02,201748,6,20174010,호랑이보다 무서운 겨울손님,2018-04-12,1202500,2.9,1202500,100.0,1202500,178,178,100.0,178,1,2
1177,2017-12-02,201748,7,20175047,아이엠 호프맨,2017-11-16,1666000,4.0,-585000,-26.0,14899000,175,-72,-29.1,1980,3,8
1178,2017-12-02,201748,8,20169463,다시 태어나도 우리,2017-09-27,1133000,2.7,-3669000,-76.4,275084743,169,-352,-67.6,35389,4,11
1180,2017-11-25,201747,0,20177342,내게 남은 사랑을,2017-11-02,5260000,12.6,-2814500,-34.9,163758600,832,-457,-35.5,23738,6,12
1181,2017-11-25,201747,1,20176061,푸른노을,2017-11-23,6039700,14.5,6039700,100.0,14400700,784,784,100.0,1894,24,82
1182,2017-11-25,201747,2,20160522,아기와 나,2017-11-23,5739600,13.8,5394600,1563.7,12647700,712,683,2355.2,1612,56,222
1183,2017-11-25,201747,3,20169463,다시 태어나도 우리,2017-09-27,4802000,11.5,1361400,39.6,269684543,521,142,37.5,34668,5,21
1184,2017-11-25,201747,4,20173612,메소드,2017-11-02,4169000,10.0,333900,8.7,207929600,499,0,0.0,25715,13,42
1185,2017-11-25,201747,5,20173932,로마서 8:37,2017-11-16,3146500,7.5,-6833500,-68.5,29142500,423,-817,-65.9,3803,17,48
1186,2017-11-25,201747,6,20170272,산상수훈,2017-12-07,2840000,6.8,2840000,100.0,6425000,284,284,100.0,841,1,1
1187,2017-11-25,201747,7,20175047,아이엠 호프맨,2017-11-16,2251000,5.4,-1499500,-40.0,10557500,247,-206,-45.5,1368,4,11
1188,2017-11-25,201747,8,20174601,초행,2017-12-07,2010000,4.8,2010000,100.0,3363000,201,201,100.0,370,2,2
1190,2017-11-18,201746,0,20177342,내게 남은 사랑을,2017-11-02,8074500,21.1,-1711200,-17.5,150770600,1289,-243,-15.9,21390,14,46
1191,2017-11-18,201746,1,20173932,로마서 8:37,2017-11-16,9980000,26.1,9980000,100.0,20853500,1240,1240,100.0,2651,43,158
1192,2017-11-18,201746,2,20173612,메소드,2017-11-02,3835100,10.0,-26630900,-87.4,200129900,499,-2900,-85.3,24698,12,35
1193,2017-11-18,201746,3,20175047,아이엠 호프맨,2017-11-16,3750500,9.8,3750500,100.0,5311500,453,453,100.0,689,6,17
1194,2017-11-18,201746,4,20169463,다시 태어나도 우리,2017-09-27,3440600,9.0,-4003400,-53.8,261930543,379,-472,-55.5,33791,4,21
1195,2017-11-18,201746,5,20178461,내 친구 정일우,2017-10-26,1265000,3.3,-3358500,-72.6,63977400,233,-475,-67.1,9325,10,45
1196,2017-11-18,201746,6,20142706,시소,2016-11-10,1536000,4.0,1536000,100.0,74030200,192,192,100.0,9987,1,1
1197,2017-11-18,201746,7,20172404,올드마린보이,2017-11-02,1237400,3.2,-2410700,-66.1,46763800,180,-290,-61.7,6462,8,19
1199,2017-11-18,201746,9,20178647,땐뽀걸즈,2017-09-27,919000,2.4,-465000,-33.6,49728100,107,-38,-26.2,6274,2,6
1200,2017-11-11,201745,0,20173612,메소드,2017-11-02,30466000,44.9,-42992000,-58.5,184003600,3399,-5370,-61.2,22599,39,160
1201,2017-11-11,201745,1,20177342,내게 남은 사랑을,2017-11-02,9785700,14.4,-29931900,-75.4,130584100,1532,-3648,-70.4,18030,24,84
1202,2017-11-11,201745,2,20169463,다시 태어나도 우리,2017-09-27,7444000,11.0,1431800,23.8,253443243,851,113,15.3,32784,9,45
1203,2017-11-11,201745,3,20178461,내 친구 정일우,2017-10-26,4623500,6.8,-2792600,-37.7,59953100,708,-297,-29.6,8619,16,53
1204,2017-11-11,201745,4,20172404,올드마린보이,2017-11-02,3648100,5.4,-9483200,-72.2,39560400,470,-1127,-70.6,5492,28,78
1205,2017-11-11,201745,5,20164481,유리정원,2017-10-25,1858000,2.7,-2407200,-56.4,158257700,215,-345,-61.6,22456,5,15
1206,2017-11-11,201745,6,20174983,고향이 어디세요,2017-11-09,1542900,2.3,1542900,100.0,7743400,207,207,100.0,1012,32,90
1207,2017-11-11,201745,7,20174301,폭력의 씨앗,2017-11-02,1403100,2.1,-1194500,-46.0,11017600,200,-131,-39.6,1530,17,47
1210,2017-11-04,201744,0,20173612,메소드,2017-11-02,73458000,44.8,73458000,100.0,112857400,8769,8769,100.0,13861,244,1032
1211,2017-11-04,201744,1,20177342,내게 남은 사랑을,2017-11-02,39717600,24.2,32560600,454.9,102396100,5180,4301,489.3,13575,156,609
1212,2017-11-04,201744,2,20172404,올드마린보이,2017-11-02,13131300,8.0,12699300,2939.7,30429800,1597,1543,2857.4,4314,58,243
1213,2017-11-04,201744,3,20178461,내 친구 정일우,2017-10-26,7416100,4.5,-8123200,-52.3,49863600,1005,-1157,-53.5,6999,39,129
1214,2017-11-04,201744,4,20169463,다시 태어나도 우리,2017-09-27,6012200,3.7,-3770400,-38.5,241028043,738,-436,-37.1,31286,12,35
1215,2017-11-04,201744,5,20164481,유리정원,2017-10-25,4265200,2.6,-58443300,-93.2,153207200,560,-7689,-93.2,21843,32,102
1216,2017-11-04,201744,6,20174645,미스 프레지던트,2017-10-26,3665000,2.2,-9267100,-71.7,43511500,457,-1459,-76.1,6232,31,90
1217,2017-11-04,201744,7,20174301,폭력의 씨앗,2017-11-02,2597600,1.6,2597600,100.0,7107300,331,331,100.0,929,28,89
1218,2017-11-04,201744,8,20178647,땐뽀걸즈,2017-09-27,2604000,1.6,116500,4.7,45798700,308,-1,-0.3,5836,3,15
1220,2017-10-28,201743,0,20164481,유리정원,2017-10-25,62708500,52.3,62708500,100.0,113380000,8249,8249,100.0,15992,331,1572
1221,2017-10-28,201743,1,20178461,내 친구 정일우,2017-10-26,15539300,12.9,10700300,221.1,32591800,2162,1649,321.4,4418,80,381
1222,2017-10-28,201743,2,20174645,미스 프레지던트,2017-10-26,12932100,10.8,11798100,1040.4,32276000,1916,1790,1420.6,4615,71,360
1223,2017-10-28,201743,3,20169463,다시 태어나도 우리,2017-09-27,9782600,8.2,-3029400,-23.6,228471843,1174,-387,-24.8,29655,15,52
1224,2017-10-28,201743,4,20177342,내게 남은 사랑을,2017-11-02,7157000,6.0,7157000,100.0,27683000,879,879,100.0,3423,3,6
1225,2017-10-28,201743,5,20178647,땐뽀걸즈,2017-09-27,2487500,2.1,-2033000,-45.0,41448300,309,-211,-40.6,5273,5,18
1226,2017-10-28,201743,6,20158799,눈길,2017-03-01,1205000,1.0,1205000,100.0,975962100,241,241,100.0,130493,1,2
1227,2017-10-28,201743,7,20172641,마리안느와 마가렛,2017-04-20,1175000,1.0,1175000,100.0,199788400,235,235,100.0,28634,1,2
1229,2017-10-28,201743,9,20142706,시소,2016-11-10,1190000,1.0,1190000,100.0,72494200,170,170,100.0,9795,1,1
1230,2017-10-21,201742,0,20169463,다시 태어나도 우리,2017-09-27,12812000,32.0,-7930200,-38.2,209255543,1561,-917,-37.0,27199,25,101
1231,2017-10-21,201742,1,20174641,가을 우체국,2017-10-19,6882500,17.2,6882500,100.0,19350500,912,912,100.0,2499,67,262
1232,2017-10-21,201742,2,20178647,땐뽀걸즈,2017-09-27,4520500,11.3,83500,1.9,36386100,520,-67,-11.4,4628,7,26
1233,2017-10-21,201742,3,20178461,내 친구 정일우,2017-10-26,4839000,12.1,4839000,100.0,5369500,513,513,100.0,590,4,4
1234,2017-10-21,201742,4,20179187,공범자들,2017-08-17,2929500,7.3,2716500,1275.4,2032137300,419,390,1344.8,260030,1,3
1236,2017-10-21,201742,6,20166132,김광석,2017-08-30,1245500,3.1,-2447500,-66.3,769866000,169,-304,-64.3,97792,10,41
1237,2017-10-21,201742,7,20172642,여배우는 오늘도,2017-09-14,1193000,3.0,-731000,-38.0,136029800,167,-53,-24.1,16466,9,28
1238,2017-10-21,201742,8,20160503,분장,2017-09-27,1058000,2.6,-18500,-1.7,22337900,160,-13,-7.5,3088,7,14
1240,2017-10-14,201741,0,20169463,다시 태어나도 우리,2017-09-27,20742200,40.7,-8018100,-27.9,182181843,2478,-1123,-31.2,23730,23,119
1241,2017-10-14,201741,1,20170003,소나기,2017-08-31,11482000,22.5,11112000,3003.2,74743808,1438,1375,2182.5,11375,11,15
1242,2017-10-14,201741,2,20178647,땐뽀걸즈,2017-09-27,4437000,8.7,-916500,-17.1,29052100,587,-43,-6.8,3753,10,40
1243,2017-10-14,201741,3,20166132,김광석,2017-08-30,3693000,7.2,-25912600,-87.5,766354500,473,-3237,-87.3,97303,25,99
1244,2017-10-14,201741,4,20171923,저수지 게임,2017-09-07,1951500,3.8,-2523700,-56.4,979823200,260,-364,-58.3,124667,5,22
1246,2017-10-14,201741,6,20169270,안녕 히어로,2017-09-07,1376000,2.7,1310000,1984.8,32403300,232,223,2477.8,5331,3,5
1247,2017-10-14,201741,7,20172642,여배우는 오늘도,2017-09-14,1924000,3.8,-4148500,-68.3,133677800,220,-555,-71.6,16148,11,28
1249,2017-10-14,201741,9,20160503,분장,2017-09-27,1076500,2.1,-1411500,-56.7,20615400,173,-151,-46.6,2818,10,30
1250,2017-10-07,201740,0,20166132,김광석,2017-08-30,29605600,35.2,-94761000,-76.2,751386000,3710,-11178,-75.1,95266,100,328
1251,2017-10-07,201740,1,20169463,다시 태어나도 우리,2017-09-27,28760300,34.2,-13447343,-31.9,132989443,3601,-1704,-32.1,17482,32,127
1252,2017-10-07,201740,2,20172642,여배우는 오늘도,2017-09-14,6072500,7.2,-6068800,-50.0,127326300,775,-695,-47.3,15324,16,46
1253,2017-10-07,201740,3,20178647,땐뽀걸즈,2017-09-27,5353500,6.4,997100,22.9,20164400,630,95,17.8,2583,11,40
1254,2017-10-07,201740,4,20171923,저수지 게임,2017-09-07,4475200,5.3,-15228000,-77.3,974875100,624,-1934,-75.6,123980,17,58
1255,2017-10-07,201740,5,20165001,더 테이블,2017-08-24,3413000,4.1,-693000,-16.9,827428600,408,-76,-15.7,102618,9,38
1256,2017-10-07,201740,6,20160503,분장,2017-09-27,2488000,3.0,-1147500,-31.6,16965400,324,-108,-25.0,2302,15,41
1258,2017-10-07,201740,8,20179187,공범자들,2017-08-17,1033000,1.2,-721000,-41.1,2027174800,136,-86,-38.7,259306,6,16
1259,2017-10-07,201740,9,20178941,시인의 사랑,2017-09-14,1013500,1.2,-536000,-34.6,93572900,134,-69,-34.0,12013,4,10
1260,2017-09-30,201739,0,20166132,김광석,2017-08-30,124366600,56.9,55225100,79.9,654930100,14888,6647,80.7,82945,129,611
1261,2017-09-30,201739,1,20169463,다시 태어나도 우리,2017-09-27,42207643,19.3,39621643,1532.2,65379643,5305,4874,1130.9,8729,118,458
1262,2017-09-30,201739,2,20171923,저수지 게임,2017-09-07,19703200,9.0,-61524800,-75.7,958142000,2558,-7222,-73.8,121747,36,148
1263,2017-09-30,201739,3,20172642,여배우는 오늘도,2017-09-14,12141300,5.6,-9974300,-45.1,110822000,1470,-905,-38.1,13343,25,82
1264,2017-09-30,201739,4,20178647,땐뽀걸즈,2017-09-27,4356400,2.0,4216400,3011.7,10016500,535,521,3721.4,1370,16,57
1265,2017-09-30,201739,5,20165001,더 테이블,2017-08-24,4106000,1.9,-6673000,-61.9,820007900,484,-767,-61.3,101711,13,48
1266,2017-09-30,201739,6,20160503,분장,2017-09-27,3635500,1.7,3635500,100.0,11970400,432,432,100.0,1642,16,55
1267,2017-09-30,201739,7,20179187,공범자들,2017-08-17,1754000,0.8,-8776100,-83.3,2024862800,222,-1162,-84.0,258989,8,20
1268,2017-09-30,201739,8,20178941,시인의 사랑,2017-09-14,1549500,0.7,-8455600,-84.5,91075900,203,-1010,-83.3,11692,10,26
1270,2017-09-23,201738,0,20171923,저수지 게임,2017-09-07,81228000,36.5,-94062000,-53.7,906331900,9780,-10960,-52.8,114570,142,608
1271,2017-09-23,201738,1,20166132,김광석,2017-08-30,69141500,31.1,55570800,409.5,456371400,8241,6496,372.3,57657,51,234
1272,2017-09-23,201738,2,20172642,여배우는 오늘도,2017-09-14,22115600,10.0,-4768100,-17.7,87528100,2375,-802,-25.2,10319,39,137
1273,2017-09-23,201738,3,20179187,공범자들,2017-08-17,10530100,4.7,-29397200,-73.6,2013754600,1384,-3539,-71.9,257266,44,140
1274,2017-09-23,201738,4,20165001,더 테이블,2017-08-24,10779000,4.8,-13576400,-55.7,811040200,1251,-1616,-56.4,100563,24,90
1275,2017-09-23,201738,5,20178941,시인의 사랑,2017-09-14,10005100,4.5,-20405700,-67.1,84338900,1213,-2501,-67.3,10743,46,184
1276,2017-09-23,201738,6,20170003,소나기,2017-08-31,4631000,2.1,760000,19.6,60212808,664,-14,-2.1,9409,13,36
1277,2017-09-23,201738,7,20169270,안녕 히어로,2017-09-07,3117500,1.4,2093500,204.4,21274300,535,411,331.5,3429,8,19
1278,2017-09-23,201738,8,20169463,다시 태어나도 우리,2017-09-27,2586000,1.2,2586000,100.0,9735000,431,431,100.0,1555,1,1
1279,2017-09-23,201738,9,20171164,"귀향, 끝나지 않은 이야기",2017-09-14,2077500,0.9,-39069300,-95.0,104208200,281,-5083,-94.8,14277,21,69
1280,2017-09-16,201737,0,20171923,저수지 게임,2017-09-07,175290000,48.4,-105399500,-37.6,744320200,20740,-13886,-40.1,93661,192,858
1281,2017-09-16,201737,1,20171164,"귀향, 끝나지 않은 이야기",2017-09-14,41146800,11.4,36322800,753.0,80173200,5364,4828,900.7,10706,207,1010
1282,2017-09-16,201737,2,20179187,공범자들,2017-08-17,39927300,11.0,-75926600,-65.5,1972245200,4923,-9273,-65.3,251376,96,357
1283,2017-09-16,201737,3,20178941,시인의 사랑,2017-09-14,30410800,8.4,27986800,1154.6,53017300,3714,3552,2192.6,6586,115,743
1284,2017-09-16,201737,4,20172642,여배우는 오늘도,2017-09-14,26883700,7.4,26883700,100.0,38695200,3177,3177,100.0,4596,44,197
1285,2017-09-16,201737,5,20165001,더 테이블,2017-08-24,24355400,6.7,-54058000,-68.9,785164000,2867,-6312,-68.8,97351,51,194
1286,2017-09-16,201737,6,20166132,김광석,2017-08-30,13570700,3.7,-21596200,-61.4,368717200,1745,-2710,-60.8,46847,20,76
1287,2017-09-16,201737,7,20170003,소나기,2017-08-31,3871000,1.1,-3929508,-50.4,55049808,678,-669,-49.7,8643,14,58
1288,2017-09-16,201737,8,20163842,사월의 끝,2017-09-14,958900,0.3,958900,100.0,2289900,160,160,100.0,330,5,11
1289,2017-09-16,201737,9,20160503,분장,2017-09-27,1386000,0.4,1386000,100.0,5246600,154,154,100.0,735,1,1
1290,2017-09-09,201736,0,20171923,저수지 게임,2017-09-07,280689500,52.5,261741500,1381.4,380184600,34626,32524,1547.3,47139,289,1628
1291,2017-09-09,201736,1,20179187,공범자들,2017-08-17,115853900,21.7,-119457300,-50.8,1869405200,14196,-14403,-50.4,237330,163,761
1292,2017-09-09,201736,2,20165001,더 테이블,2017-08-24,78413400,14.7,-43575900,-35.7,723005900,9179,-4922,-34.9,89612,81,447
1293,2017-09-09,201736,3,20166132,김광석,2017-08-30,35166900,6.6,-83205000,-70.3,333098000,4455,-9635,-68.4,41985,68,244
1294,2017-09-09,201736,4,20170003,소나기,2017-08-31,7800508,1.5,-13288592,-63.0,49972808,1347,-1765,-56.7,7738,38,125
1295,2017-09-09,201736,5,20171164,"귀향, 끝나지 않은 이야기",2017-09-14,4824000,0.9,108000,2.3,28490000,536,-250,-31.8,3772,2,2
1296,2017-09-09,201736,6,20169270,안녕 히어로,2017-09-07,2391600,0.4,1131600,89.8,12275100,394,184,87.6,2024,22,78
1297,2017-09-09,201736,7,20178941,시인의 사랑,2017-09-14,2424000,0.5,2424000,100.0,9343000,162,162,100.0,1018,3,3
1298,2017-09-09,201736,8,20172641,마리안느와 마가렛,2017-04-20,1168000,0.2,1168000,100.0,198613400,146,146,100.0,28399,1,1
1300,2017-09-02,201735,0,20179187,공범자들,2017-08-17,235311200,43.5,-132409900,-36.0,1634900300,28599,-15379,-35.0,206599,183,962
1301,2017-09-02,201735,1,20165001,더 테이블,2017-08-24,121989300,22.5,-88875100,-42.1,570236400,14101,-10521,-42.7,70821,101,504
1302,2017-09-02,201735,2,20166132,김광석,2017-08-30,118371900,21.9,109327900,1208.8,238549700,14090,13086,1303.4,29354,223,1033
1303,2017-09-02,201735,3,20170003,소나기,2017-08-31,21089100,3.9,17859100,552.9,35588600,3112,2666,597.8,5297,151,504
1304,2017-09-02,201735,4,20171923,저수지 게임,2017-09-07,18948000,3.5,18948000,100.0,18948000,2102,2102,100.0,2102,6,6
1305,2017-09-02,201735,5,20170247,"무현, 두 도시 이야기 : 파이널 컷",2017-08-30,7762000,1.4,7762000,100.0,16298500,963,963,100.0,2207,93,317
1306,2017-09-02,201735,6,20171164,"귀향, 끝나지 않은 이야기",2017-09-14,4716000,0.9,286000,6.5,14434000,786,183,30.3,2083,1,3
1307,2017-09-02,201735,7,20170163,밤섬해적단 서울불바다,2017-08-24,2601100,0.5,-414000,-13.7,15259200,291,-83,-22.2,1920,15,43
1308,2017-09-02,201735,8,20169270,안녕 히어로,2017-09-07,1260000,0.2,1260000,100.0,5429500,210,210,100.0,814,1,1
1309,2017-09-02,201735,9,20155483,그럼에도 불구하고,2017-08-24,1043500,0.2,332000,46.7,4313000,142,51,56.0,704,8,24
1310,2017-08-26,201734,0,20179187,공범자들,2017-08-17,367721100,61.0,-34986600,-8.7,1198331100,43978,-4421,-9.1,149348,246,1337
1311,2017-08-26,201734,1,20165001,더 테이블,2017-08-24,210864400,35.0,202430400,2400.2,286663300,24622,23732,2666.5,34560,259,1368
1312,2017-08-26,201734,2,20166132,김광석,2017-08-30,9044000,1.5,2796000,44.8,76827000,1004,223,28.6,8979,4,4
1313,2017-08-26,201734,3,20171164,"귀향, 끝나지 않은 이야기",2017-09-14,4430000,0.7,4430000,100.0,4430000,603,603,100.0,603,1,2
1314,2017-08-26,201734,4,20170003,소나기,2017-08-31,3230000,0.5,3230000,100.0,9097000,446,446,100.0,1406,5,5
1315,2017-08-26,201734,5,20170163,밤섬해적단 서울불바다,2017-08-24,3015100,0.5,3015100,100.0,10771600,374,374,100.0,1357,26,80
1316,2017-08-26,201734,6,20154427,불온한 당신,2017-07-20,682000,0.1,-1208500,-63.9,30832700,91,-159,-63.6,4250,7,16
1317,2017-08-26,201734,7,20155483,그럼에도 불구하고,2017-08-24,711500,0.1,711500,100.0,2312000,91,91,100.0,395,4,12
1318,2017-08-26,201734,8,20145182,4등,2016-04-13,520000,0.1,520000,100.0,287442700,80,80,100.0,38772,1,1
1319,2017-08-26,201734,9,20158799,눈길,2017-03-01,520000,0.1,520000,100.0,974757100,80,80,100.0,130252,1,1
1320,2017-08-19,201733,0,20179187,공범자들,2017-08-17,402707700,94.7,399674700,13177.5,539577100,48399,48062,14261.7,65970,208,1079
1321,2017-08-19,201733,1,20165001,더 테이블,2017-08-24,8434000,2.0,8434000,100.0,8434000,890,890,100.0,890,5,9
1322,2017-08-19,201733,2,20166132,김광석,2017-08-30,6248000,1.5,-2406000,-27.8,38240000,781,-149,-16.0,4461,5,5
1323,2017-08-19,201733,3,20154427,불온한 당신,2017-07-20,1890500,0.4,1000000,112.3,29441200,250,118,89.4,4057,7,21
1324,2017-08-19,201733,4,20172641,마리안느와 마가렛,2017-04-20,1198000,0.3,1198000,100.0,197445400,150,150,100.0,28253,1,1
1325,2017-08-19,201733,5,20173301,"서서평, 천천히 평온하게",2017-04-26,910000,0.2,910000,100.0,870262400,130,130,100.0,122117,1,1
1326,2017-08-19,201733,6,20164643,재꽃,2017-07-06,753000,0.2,-1202500,-61.5,37874500,103,-147,-58.8,5254,4,10
1327,2017-08-19,201733,7,20164859,여자들,2017-08-03,595000,0.1,-695100,-53.9,20898600,97,-95,-49.5,2917,10,30
1329,2017-08-19,201733,9,20160483,꿈의 제인,2017-05-31,842500,0.2,660500,362.9,202283700,89,53,147.2,24683,2,3
1330,2017-08-12,201732,0,20166132,김광석,2017-08-30,8654000,44.5,8654000,100.0,18133000,930,930,100.0,2007,4,4
1331,2017-08-12,201732,1,20179187,공범자들,2017-08-17,3033000,15.6,-299000,-9.0,46831000,337,-329,-49.4,5702,1,1
1332,2017-08-12,201732,2,20164643,재꽃,2017-07-06,1955500,10.1,1510000,338.9,36841500,250,190,316.7,5109,4,10
1333,2017-08-12,201732,3,20164859,여자들,2017-08-03,1290100,6.6,-3742000,-74.4,18655100,192,-440,-69.6,2544,18,63
1335,2017-08-12,201732,5,20154427,불온한 당신,2017-07-20,890500,4.6,-996500,-52.8,26046200,132,-116,-46.8,3609,6,21
1338,2017-08-12,201732,8,20162140,려행,2019-08-08,392000,2.0,392000,100.0,392000,52,52,100.0,52,1,1
1339,2017-08-12,201732,9,20176102,그 후,2017-07-06,339000,1.7,-323000,-48.8,140151508,40,-49,-55.1,18367,2,5
1340,2017-08-05,201731,0,20179187,공범자들,2017-08-17,3332000,21.0,-7025000,-67.8,25329000,666,-471,-41.4,3196,1,1
1341,2017-08-05,201731,1,20164859,여자들,2017-08-03,5032100,31.8,5032100,100.0,14549300,632,632,100.0,1951,38,120
1342,2017-08-05,201731,2,20154427,불온한 당신,2017-07-20,1887000,11.9,-1536000,-44.9,22234700,248,-210,-45.9,3073,9,24
1345,2017-08-05,201731,5,20174243,직지코드,2017-06-28,723000,4.6,489000,209.0,65297700,105,71,208.8,9777,3,9
1348,2017-08-05,201731,8,20176102,그 후,2017-07-06,662000,4.2,-1062500,-61.6,139193508,89,-138,-60.8,18246,4,10
1349,2017-08-05,201731,9,20160261,극장판 프리파라 모두 모여라! 프리즘☆투어즈,2016-10-13,497000,3.1,-649000,-56.6,271726300,71,-50,-41.3,32802,1,2
